Condition,Drug Generic Name,EaseOfUse,Effective,Form,Indication,Price,Reviews,Satisfaction,Type,Drug Brand Name,Description
fever,Ibuprofen,4.375,4.125,Tablet,On Label,13.49,1.5,3.5,RX,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
fever,Ibuprofen,4.08,3.5050000000000003,Tablet,On Label,13.489999999999998,150.0,3.385,RX/OTC,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
fever,Ibuprofen,4.08,3.5050000000000003,Tablet,On Label,13.489999999999998,150.0,3.385,RX/OTC,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
fever,Ibuprofen,4.08,3.5050000000000003,Tablet,On Label,13.489999999999998,150.0,3.385,RX/OTC,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
fever,Ibuprofen,4.08,3.5050000000000003,Tablet,On Label,13.489999999999998,150.0,3.385,RX/OTC,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
fever,Ibuprofen,4.08,3.5050000000000003,Tablet,On Label,13.489999999999998,150.0,3.385,RX/OTC,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
fever,Indomethacin,4.397777777777778,3.663333333333333,Capsule,Off Label,15.99,133.66666666666666,3.598888888888889,RX,INDOMETHACIN capsule,"Indomethacin Capsules, USP for oral administration are provided in two dosage strengths which contain either 25 mg or 50 mg of indomethacin. Indomethacin is a non-steroidal anti-inflammatory indole derivative designated chemically as 1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indole-3-acetic acid.The structural formula is:C19H16ClNO4                                                                                                                                        M.W.357.79Indomethacin, USP is practically insoluble in water and sparingly soluble in alcohol. It has a pKa of 4.5 and is stable in neutral or slightly acidic media and decomposes in strong alkali.Each capsule for oral administration contains 25 mg or 50 mg of indomethacin and the following inactive ingredients: colloidal silicon dioxide, lactose monohydrate, magnesium stearate, sodium lauryl sulfate, sodium starch glycolate, titanium dioxide, D&C Yellow No. 10, FD&C Green No. 3, and gelatin.The imprinting ink contains the following: black iron oxide, D&C Yellow No. 10 Aluminum Lake, FD&C Blue No. 1 Aluminum Lake, FD&C Blue No. 2 Aluminum Lake, FD&C Red No. 40 Aluminum Lake, propylene glycol, N-Butyl alcohol, shellac glaze, ethanol and methanol."
fever,Naproxen,3.64,3.27,Tablet,Off Label,15.59,64.0,2.91,RX,"BASIC CARE NAPROXEN SODIUM (naproxen sodium) tablet, film coated",Pain reliever/fever reducer
fever,Naproxen,3.64,3.27,Tablet,Off Label,15.59,64.0,2.91,RX,"BASIC CARE NAPROXEN SODIUM (naproxen sodium) tablet, film coated",Pain reliever/fever reducer
fever,Naproxen,3.64,3.27,Tablet,Off Label,15.59,64.0,2.91,RX,"BASIC CARE NAPROXEN SODIUM (naproxen sodium) tablet, film coated",Pain reliever/fever reducer
fever,Naproxen,3.7000000000000006,2.82,Tablet,On Label,15.589999999999998,740.0,2.42,RX,"BASIC CARE NAPROXEN SODIUM (naproxen sodium) tablet, film coated",Pain reliever/fever reducer
fever,Naproxen,3.7000000000000006,2.82,Tablet,On Label,15.589999999999998,740.0,2.42,RX,"BASIC CARE NAPROXEN SODIUM (naproxen sodium) tablet, film coated",Pain reliever/fever reducer
fever,Naproxen,3.7000000000000006,2.82,Tablet,On Label,15.589999999999998,740.0,2.42,RX,"BASIC CARE NAPROXEN SODIUM (naproxen sodium) tablet, film coated",Pain reliever/fever reducer
fever,Naproxen Sodium,4.335,3.665,Tablet,Off Label,61.39,7.0,3.5,RX,,
fever,Naproxen Sodium,4.248,3.8,Tablet,On Label,61.39,39.4,4.026,OTC,,
fever,Naproxen Sodium,4.23,3.12,Tablet,On Label,61.39,104.0,2.73,RX/OTC,,
fever,Naproxen-Pseudoephedrine,4.475714285714285,4.547142857142857,Liquid (Drink),On Label,18.99,2.571428571428572,3.904285714285714,OTC,,
fever,Phenyleph-DM-Acetamin-Guaifen,4.211538461538462,3.3846153846153846,Other,On Label,27.540000000000003,3.3846153846153846,2.649230769230769,OTC,,
fever,Phenylephrine-DM-Acetaminophen,5.0,5.0,Liquid (Drink),On Label,10.29,1.0,5.0,OTC,,
fever,Phenylephrine-DM-Acetaminophen,5.0,4.0,Other,On Label,12.11,1.25,4.0,OTC,,
fever,Phenylephrine-DM-Acetaminophen,5.0,5.0,Tablet,On Label,11.99,1.0,3.0,OTC,,
fever,Phenyltoloxamine-Acetaminophen,4.566,3.434,Liquid (Drink),"
",10.79,2.8,3.566,OTC,,
fever,Phenyltoloxamine-Acetaminophen,4.43,3.867,Liquid (Drink),"
",10.989999999999998,3.3,3.608,RX,,
fever,Phenyltoloxamine-Acetaminophen,4.5,3.25,Liquid (Drink),"
",10.99,3.5,3.25,RX/OTC,,
fever,Pseudoeph-DM-GG-Acetaminophen,4.5325,4.1875,Liquid (Drink),On Label,11.409999999999998,7.75,3.6875,OTC,,
fever,Pseudoeph-DM-GG-Acetaminophen,1.0,1.0,Tablet,On Label,11.99,2.0,1.0,OTC,,
fever,Pseudoeph-DM-GG-Acetaminophen,3.5,3.75,Other,On Label,8.28,3.5,3.0,RX,,
fever,"Pseudoeph-DM-GG-Acetaminophen, Chlorphen-PE-DM-Acetaminophen",3.0,3.0,Liquid (Drink),On Label,8.69,1.0,4.0,OTC,,
fever,"Pseudoeph-DM-GG-Acetaminophen, Cpm-Pseudoeph-DM-Acetaminophen",5.0,3.333333333333333,Liquid (Drink),On Label,9.823333333333332,1.0,3.333333333333333,OTC,,
fever,Pseudoephed-DM-Acetaminophen,4.75,4.25,Liquid (Drink),On Label,12.93,2.0,4.25,OTC,,
fever,Pseudoephed-DM-Acetaminophen,4.335,3.5,Other,On Label,27.54,4.0,2.5,OTC,,
fever,Pseudoephed-DM-Acetaminophen,4.6,3.4,Tablet,On Label,11.99,1.0,3.2,OTC,,
fever,"Pseudoephed-DM-Acetaminophen, Cpm-Pseudoeph-DM-Acetaminophen",5.0,5.0,Liquid (Drink),On Label,10.99,3.0,5.0,OTC,,
fever,"Pseudoephed-DM-Acetaminophen, Phenylpropanolamine-GG, Chlorpheniramine-Pseudoephed",3.0,3.0,Other,On Label,7.989999999999999,1.0,3.0,OTC,,
fever,Pseudoephedrine-Ibuprofen,3.784,3.184,Liquid (Drink),On Label,18.99,5.0,3.15,OTC,,
fever,"Pseudoephedrine-Ibuprofen, Brompheniram-PSE-Acetaminophen",4.0,1.0,Liquid (Drink),On Label,18.99,1.0,1.0,OTC,,
fever,"Pseudoephedrine-Ibuprofen, Ibuprofen",5.0,5.0,Liquid (Drink),On Label,18.99,1.0,5.0,OTC,,
fibromyalgia,Amitriptyline,4.29,3.53,Capsule,Off Label,196.99,1126.0,3.15,RX,,
fibromyalgia,Amitriptyline,4.016666666666667,3.053333333333333,Tablet,Off Label,206.99,147.66666666666666,2.806666666666666,RX,,
fibromyalgia,Cyclobenzaprine,4.4275,3.6,Tablet,Off Label,20.39,370.75,3.3825000000000003,RX,,
fibromyalgia,Duloxetine,4.13,3.41,Other,On Label,24.23,4647.0,3.08,RX,"DULOXETINE capsule, delayed release","Duloxetine hydrochloride USP is a selective serotonin and norepinephrine reuptake inhibitor (SNRI) for oral administration. Its chemical designation is (+)-(S)-N-methyl-γ-(1-naphthyloxy)-2-thiophenepropylamine hydrochloride. The molecular formula is C18H19NOS•HCl, which corresponds to a molecular weight of 333.88. The structural formula is:   Duloxetine hydrochloride USP is a white to brownish-white solid, which is slightly soluble in water.Each capsule contains enteric-coated pellets of 20 mg, 30 mg, 40 mg or 60 mg of duloxetine hydrochloride USP (equivalent to 22.4 mg, 33.7 mg, 44.9 mg or 67.3 mg of duloxetine, respectively). These enteric-coated pellets are designed to prevent degradation of the drug in the acidic environment of the stomach. Inactive ingredients include sugar spheres, hypromellose, sucrose, talc, methacrylic acid copolymer dispersion, and triethyl citrate.The capsule shell contains gelatin, FD&C Red No. 3 (40 mg), FD&C Blue No. 1 (40 mg), FD&C Blue No. 2 (20 mg, 30 mg, 60 mg), titanium dioxide, and sodium lauryl sulfate. For 20 mg, 30 mg, 40 mg (body & cap) and 60 mg (body only) strengths, imprinting black ink contains shellac, dehydrated alcohol, isopropyl alcohol, butyl alcohol, propylene glycol, strong ammonia solution, black iron oxide, potassium hydroxide and purified water. For 60 mg (cap only) strength, imprinting white ink contains shellac, dehydrated alcohol, isopropyl alcohol, butyl alcohol, propylene glycol, strong ammonia solution, purified water, potassium hydroxide, and titanium dioxide.USP Assay & Organic Impurities test pending."
fibromyalgia,Duloxetine,3.9,4.006666666666667,Tablet,On Label,177.25666666666666,88.33333333333333,3.473333333333333,RX,"DULOXETINE capsule, delayed release","Duloxetine hydrochloride USP is a selective serotonin and norepinephrine reuptake inhibitor (SNRI) for oral administration. Its chemical designation is (+)-(S)-N-methyl-γ-(1-naphthyloxy)-2-thiophenepropylamine hydrochloride. The molecular formula is C18H19NOS•HCl, which corresponds to a molecular weight of 333.88. The structural formula is:   Duloxetine hydrochloride USP is a white to brownish-white solid, which is slightly soluble in water.Each capsule contains enteric-coated pellets of 20 mg, 30 mg, 40 mg or 60 mg of duloxetine hydrochloride USP (equivalent to 22.4 mg, 33.7 mg, 44.9 mg or 67.3 mg of duloxetine, respectively). These enteric-coated pellets are designed to prevent degradation of the drug in the acidic environment of the stomach. Inactive ingredients include sugar spheres, hypromellose, sucrose, talc, methacrylic acid copolymer dispersion, and triethyl citrate.The capsule shell contains gelatin, FD&C Red No. 3 (40 mg), FD&C Blue No. 1 (40 mg), FD&C Blue No. 2 (20 mg, 30 mg, 60 mg), titanium dioxide, and sodium lauryl sulfate. For 20 mg, 30 mg, 40 mg (body & cap) and 60 mg (body only) strengths, imprinting black ink contains shellac, dehydrated alcohol, isopropyl alcohol, butyl alcohol, propylene glycol, strong ammonia solution, black iron oxide, potassium hydroxide and purified water. For 60 mg (cap only) strength, imprinting white ink contains shellac, dehydrated alcohol, isopropyl alcohol, butyl alcohol, propylene glycol, strong ammonia solution, purified water, potassium hydroxide, and titanium dioxide.USP Assay & Organic Impurities test pending."
fibromyalgia,Milnacipran,4.29,3.57,Tablet,On Label,477.99,9.0,3.57,RX,,
fibromyalgia,Mirtazapine,4.153333333333333,3.293333333333333,Tablet,Off Label,52.99,316.3333333333333,2.9933333333333336,RX,,
fibromyalgia,Paroxetine Hcl,4.237500000000001,3.45,Tablet,Off Label,99.74,405.5,3.0575,RX,,
fibromyalgia,Pramipexole,4.43,4.43,Liquid (Drink),Off Label,421.99,18.0,4.0,RX,,
fibromyalgia,Pramipexole,4.27,3.986666666666667,Tablet,Off Label,89.99,166.66666666666666,3.776666666666667,RX,,
fibromyalgia,Pregabalin,4.07,3.38,Capsule,On Label,196.99,3066.0,3.0,RX,PREGABALIN capsule,"Pregabalin, USP is described chemically as (S)-3-(aminomethyl)-5-methylhexanoic acid. The molecular formula is C8H17NO2 and the molecular weight is 159.23. The chemical structure of pregabalin, USP is:Pregabalin, USP is a white to off-white, crystalline solid with a pKa1 of 4.2 and a pKa2 of 10.6. It is freely soluble in water and both basic and acidic aqueous solutions. The log of the partition coefficient (n-octanol/0.05M phosphate buffer) at pH 7.4 is - 1.35.Pregabalin capsules are administered orally and are supplied as imprinted, hard gelatin capsules containing 25, 50, 75, 100, 150, 200, 225, and 300 mg of pregabalin USP, along with corn starch, mannitol, pregelatinized corn starch, talc as inactive ingredients. Each of the capsule shells contain gelatin, titanium dioxide. In addition, the 25 mg capsule shells also contain D&C Yellow #10, FD&C Yellow #6. The 50 mg capsule shells also contain D&C Yellow #10. The 75 mg capsule shells also contain D&C Yellow #10, red iron oxide, and yellow iron oxide. The 100 mg capsule shells also contain D&C Yellow #10 and yellow iron oxide. The 150 mg capsule shells also contain D&C Yellow #10, FD&C Yellow #6. The 200 mg capsule shells also contain D&C Yellow #10 and yellow iron oxide. The 225 mg capsule shells also contain D&C Yellow #10, red iron oxide and yellow iron oxide. The 300 mg capsule shells also contain D&C Yellow #10, FD&C Yellow #6 and yellow iron oxide. The capsules are imprinted with black Tek-Print ink SW-9008 and SW-9009 which contain black iron oxide, potassium hydroxide, propylene glycol and shellac."
fibromyalgia,Tramadol-Acetaminophen,4.235,3.195,Tablet,Off Label,26.89,154.5,3.015,RX,,
flatulence,"Activated Charcoal-Simethicone, Simethicone",1.0,1.0,Liquid (Drink),On Label,11.9,1.0,1.0,OTC,,
flatulence,"Al Hyd-Mg Tr-Alg Ac-Sod Bicarb, Magaldrate, Aluminum-Magnesium Hydroxide, Calcium Carbonate-Mag Hydroxid, Aluminum Hydrox-Magnesium Carb, Calcium And Magnesium Carbonat, Aluminum-Magnesium-Alginate, Calcium Carbonate, Dihydroxyaluminum Sod Carb, Alum-Mag Hydroxide-Simeth",5.0,5.0,Liquid (Drink),On Label,5.989999999999999,1.0,5.0,OTC,,
flatulence,Alum-Mag Hydroxide-Simeth,3.7222222222222223,4.0,Liquid (Drink),On Label,11.990000000000002,1.8888888888888888,3.5277777777777777,OTC,,
flatulence,"Alum-Mag Hydroxide-Simeth, Calcium Carbonate-Simethicone",5.0,5.0,Liquid (Drink),On Label,11.99,2.0,5.0,OTC,,
flatulence,"Aluminum-Magnesium Hydroxide, Alum-Mag Hydroxide-Simeth",4.0,4.0,Liquid (Drink),On Label,11.99,1.0,4.0,OTC,,
flatulence,"Aluminum-Magnesium Hydroxide, Aluminum Hydrox-Magnesium Carb, Dihydroxyaluminum Sod Carb, Alum-Mag Hydroxide-Simeth",5.0,3.0,Liquid (Drink),On Label,11.99,1.0,3.0,OTC,,
flatulence,"Aluminum-Magnesium Hydroxide, Calcium Carbonate, Alum-Mag Hydroxide-Simeth",5.0,5.0,Liquid (Drink),On Label,11.99,5.0,5.0,OTC,,
flatulence,"Aluminum-Magnesium Hydroxide, Calcium Carbonate-Mag Hydroxid, Calcium And Magnesium Carbonat, Calcium Carbonate, Alum-Mag Hydroxide-Simeth",4.67,4.5,Liquid (Drink),On Label,11.99,8.0,4.33,OTC,,
flatulence,"Aluminum-Magnesium-Alginate, Alum-Mag Hydroxide-Simeth",5.0,1.0,Liquid (Drink),On Label,11.99,1.0,1.0,OTC,,
flatulence,"Calcium Carb-Mag Hydrox-Simeth, Alum-Mag Hydroxide-Simeth",5.0,5.0,Liquid (Drink),On Label,11.99,2.0,5.0,OTC,,
flatulence,Calcium Carbonate-Mag Hydroxid,4.0,4.0,Liquid (Drink),On Label,11.99,1.0,5.0,OTC,,
flatulence,"Calcium Carbonate-Mag Hydroxid, Alum-Mag Hydroxide-Simeth",5.0,3.0,Liquid (Drink),On Label,11.99,3.0,4.0,OTC,,
flatulence,Calcium Carbonate-Simethicone,5.0,5.0,Liquid (Drink),On Label,11.99,2.75,5.0,OTC,,
flatulence,Simethicone,4.38875,3.70125,Liquid (Drink),On Label,11.899999999999997,7.59375,3.7309375,OTC,,
flatulence,"Simethicone, Alpha-D-Galactosidase",5.0,3.0,Liquid (Drink),On Label,11.9,1.0,3.0,"
",,
furunculosis,Gentamicin,5.0,3.75,Liquid (Drink),On Label,22.99,2.0,3.75,RX,,
furunculosis,Mupirocin,4.68,4.455,Cream,Off Label,52.99,28.5,4.045,RX,centany (mupirocin) ointment,"Each gram of Centany (mupirocin ointment),2% contains 20 mg mupirocin in a soft white ointment base consisting of castor oil, oleyl alcohol, hard fat (Softisan® 378) and propylene glycol monostearate. Mupirocin is a naturally occurring antibiotic. The chemical name is (E)-(2S,3R,4R,5S)-5-[(2S,3S,4S,5S)-2,3-Epoxy-5-hydroxy-4-methylhexyl]tetrahydro-3,4-dihydroxy-β-methyl-2 H-pyran-2-crotonic acid, ester with 9-hydroxynonanoic acid. The molecular formula of mupirocin is C26H44O9 and the molecular weight is 500.63. The chemical structure is:"
furunculosis,Mupirocin,4.0,1.0,Other,Off Label,364.99,1.0,1.0,RX,centany (mupirocin) ointment,"Each gram of Centany (mupirocin ointment),2% contains 20 mg mupirocin in a soft white ointment base consisting of castor oil, oleyl alcohol, hard fat (Softisan® 378) and propylene glycol monostearate. Mupirocin is a naturally occurring antibiotic. The chemical name is (E)-(2S,3R,4R,5S)-5-[(2S,3S,4S,5S)-2,3-Epoxy-5-hydroxy-4-methylhexyl]tetrahydro-3,4-dihydroxy-β-methyl-2 H-pyran-2-crotonic acid, ester with 9-hydroxynonanoic acid. The molecular formula of mupirocin is C26H44O9 and the molecular weight is 500.63. The chemical structure is:"
furunculosis,"Mupirocin Calcium, Mupirocin",4.55,3.86,Cream,Off Label,52.99,60.0,3.79,RX,,
gastroesophageal reflux disease,Al Hyd-Mg Tr-Alg Ac-Sod Bicarb,2.0,2.0,Liquid (Drink),Off Label,5.99,1.0,1.0,OTC,,
gastroesophageal reflux disease,"Al Hyd-Mg Tr-Alg Ac-Sod Bicarb, Aluminum Hydrox-Magnesium Carb, Aluminum-Magnesium-Alginate",2.0,2.0,Liquid (Drink),Off Label,11.99,1.0,2.0,OTC,,
gastroesophageal reflux disease,"Al Hyd-Mg Tr-Alg Ac-Sod Bicarb, Aluminum Hydrox-Magnesium Carb, Aluminum-Magnesium-Alginate, Calcium Carbonate",4.75,4.75,Liquid (Drink),Off Label,11.99,15.0,3.75,OTC,,
gastroesophageal reflux disease,"Al Hyd-Mg Tr-Alg Ac-Sod Bicarb, Magaldrate, Aluminum-Magnesium Hydroxide, Calcium Carbonate-Mag Hydroxid, Aluminum Hydrox-Magnesium Carb, Calcium And Magnesium Carbonat, Aluminum-Magnesium-Alginate, Calcium Carbonate, Dihydroxyaluminum Sod Carb, Alum-Mag Hydroxide-Simeth",5.0,5.0,Liquid (Drink),Off Label,5.989999999999999,1.0,5.0,OTC,,
gastroesophageal reflux disease,Alum-Mag Hydroxide-Simeth,4.0,5.0,Liquid (Drink),Off Label,11.99,2.0,2.0,OTC,,
gastroesophageal reflux disease,Aluminum Hydrox-Magnesium Carb,2.25,2.293333333333333,Liquid (Drink),Off Label,11.99,5.333333333333333,2.293333333333333,OTC,,
gastroesophageal reflux disease,Aluminum Hydroxide Gel,5.0,5.0,Liquid (Drink),Off Label,14.99,1.5,5.0,OTC,,
gastroesophageal reflux disease,Aluminum-Magnesium Hydroxide,5.0,1.0,Liquid (Drink),Off Label,5.99,1.0,1.0,OTC,,
gastroesophageal reflux disease,"Aluminum-Magnesium Hydroxide, Alum-Mag Hydroxide-Simeth",4.0,4.0,Liquid (Drink),Off Label,11.99,1.0,4.0,OTC,,
gastroesophageal reflux disease,"Aluminum-Magnesium Hydroxide, Aluminum Hydrox-Magnesium Carb, Dihydroxyaluminum Sod Carb, Alum-Mag Hydroxide-Simeth",5.0,3.0,Liquid (Drink),Off Label,11.99,1.0,3.0,OTC,,
gastroesophageal reflux disease,"Aluminum-Magnesium Hydroxide, Calcium Carbonate, Alum-Mag Hydroxide-Simeth",5.0,5.0,Liquid (Drink),Off Label,11.99,5.0,5.0,OTC,,
gastroesophageal reflux disease,"Aluminum-Magnesium Hydroxide, Calcium Carbonate-Mag Hydroxid, Calcium And Magnesium Carbonat, Calcium Carbonate, Alum-Mag Hydroxide-Simeth",4.67,4.5,Liquid (Drink),Off Label,11.99,8.0,4.33,OTC,,
gastroesophageal reflux disease,"Aluminum-Magnesium-Alginate, Alum-Mag Hydroxide-Simeth",5.0,1.0,Liquid (Drink),Off Label,11.99,1.0,1.0,OTC,,
gastroesophageal reflux disease,"Calcium Carbonate-Mag Hydroxid, Calcium Carbonate, Dihydroxyaluminum Sod Carb",1.0,1.0,Liquid (Drink),Off Label,5.99,1.0,1.0,OTC,,
gastroesophageal reflux disease,"Calcium Carbonate-Mag Hydroxid, Dihydroxyaluminum Sod Carb",5.0,4.33,Liquid (Drink),Off Label,11.99,6.0,4.67,OTC,,
gastroesophageal reflux disease,Cimetidine,5.0,4.5,Tablet,On Label,199.99,13.0,4.5,OTC,Cimetidine,N/A
gastroesophageal reflux disease,Cimetidine Hcl,5.0,5.0,Liquid (Drink),On Label,11.99,1.0,5.0,RX,,
gastroesophageal reflux disease,Dexlansoprazole,4.546666666666667,4.026666666666666,Capsule,On Label,340.99,187.66666666666663,3.4166666666666665,RX,,
gastroesophageal reflux disease,Erythromycin,2.895,3.255,Tablet,Off Label,125.24,41.0,2.51,RX,Erythromycin,N/A
gastroesophageal reflux disease,Erythromycin,2.895,3.255,Tablet,Off Label,125.24,41.0,2.51,RX,Erythromycin,N/A
gastroesophageal reflux disease,Erythromycin Ethylsuccinate,2.96875,3.28125,Liquid (Drink),Off Label,332.63000000000005,2.75,3.25,RX,,
gastroesophageal reflux disease,Erythromycin Stearate,3.6,4.0,Tablet,Off Label,161.19,5.666666666666667,3.733333333333333,RX,,
gastroesophageal reflux disease,Esomeprazole Magnesium,3.67,3.33,Capsule,On Label,236.99,5.0,3.0,OTC,Esomeprazole Magnesium,N/A
gastroesophageal reflux disease,Esomeprazole Magnesium,3.67,3.33,Capsule,On Label,236.99,5.0,3.0,OTC,Esomeprazole Magnesium,N/A
gastroesophageal reflux disease,Esomeprazole Magnesium,4.67,4.33,Capsule,On Label,236.99,8.0,3.67,RX,Esomeprazole Magnesium,N/A
gastroesophageal reflux disease,Esomeprazole Magnesium,4.67,4.33,Capsule,On Label,236.99,8.0,3.67,RX,Esomeprazole Magnesium,N/A
gastroesophageal reflux disease,Esomeprazole Magnesium,4.23,3.5400000000000005,Capsule,On Label,236.99,25.0,2.92,RX/OTC,Esomeprazole Magnesium,N/A
gastroesophageal reflux disease,Esomeprazole Magnesium,4.23,3.5400000000000005,Capsule,On Label,236.99,25.0,2.92,RX/OTC,Esomeprazole Magnesium,N/A
gastroesophageal reflux disease,Esomeprazole Strontium,3.0,3.0,Capsule,On Label,289.99,2.0,3.0,RX,,
gastroesophageal reflux disease,Famotidine,4.9375,4.375,Tablet,On Label,16.38,6.25,4.375,OTC,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.9375,4.375,Tablet,On Label,16.38,6.25,4.375,OTC,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.9375,4.375,Tablet,On Label,16.38,6.25,4.375,OTC,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.9375,4.375,Tablet,On Label,16.38,6.25,4.375,OTC,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.9375,4.375,Tablet,On Label,16.38,6.25,4.375,OTC,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.9375,4.375,Tablet,On Label,16.38,6.25,4.375,OTC,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.9375,4.375,Tablet,On Label,16.38,6.25,4.375,OTC,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.9375,4.375,Tablet,On Label,16.38,6.25,4.375,OTC,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.29,3.86,Tablet,On Label,16.38,22.0,3.29,RX,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.29,3.86,Tablet,On Label,16.38,22.0,3.29,RX,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.29,3.86,Tablet,On Label,16.38,22.0,3.29,RX,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.29,3.86,Tablet,On Label,16.38,22.0,3.29,RX,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.29,3.86,Tablet,On Label,16.38,22.0,3.29,RX,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.29,3.86,Tablet,On Label,16.38,22.0,3.29,RX,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.29,3.86,Tablet,On Label,16.38,22.0,3.29,RX,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.29,3.86,Tablet,On Label,16.38,22.0,3.29,RX,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.5,3.2000000000000006,Tablet,On Label,16.38,38.0,3.0,RX/OTC,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.5,3.2000000000000006,Tablet,On Label,16.38,38.0,3.0,RX/OTC,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.5,3.2000000000000006,Tablet,On Label,16.38,38.0,3.0,RX/OTC,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.5,3.2000000000000006,Tablet,On Label,16.38,38.0,3.0,RX/OTC,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.5,3.2000000000000006,Tablet,On Label,16.38,38.0,3.0,RX/OTC,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.5,3.2000000000000006,Tablet,On Label,16.38,38.0,3.0,RX/OTC,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.5,3.2000000000000006,Tablet,On Label,16.38,38.0,3.0,RX/OTC,Famotidine,N/A
gastroesophageal reflux disease,Famotidine,4.5,3.2000000000000006,Tablet,On Label,16.38,38.0,3.0,RX/OTC,Famotidine,N/A
gastroesophageal reflux disease,Famotidine-Ca Carb-Mag Hydrox,4.6675,3.945,Liquid (Drink),On Label,11.99,6.5,3.86,OTC,,
gastroesophageal reflux disease,Lansoprazole,5.0,4.815,Capsule,On Label,184.99,12.5,4.5,OTC,Lansoprazole,N/A
gastroesophageal reflux disease,Lansoprazole,5.0,4.815,Capsule,On Label,184.99,12.5,4.5,OTC,Lansoprazole,N/A
gastroesophageal reflux disease,Lansoprazole,4.825,4.315,Capsule,On Label,184.99,94.5,4.375,RX,Lansoprazole,N/A
gastroesophageal reflux disease,Lansoprazole,4.825,4.315,Capsule,On Label,184.99,94.5,4.375,RX,Lansoprazole,N/A
gastroesophageal reflux disease,Lansoprazole,4.05,2.91,Capsule,On Label,184.99,57.0,2.5,RX/OTC,Lansoprazole,N/A
gastroesophageal reflux disease,Lansoprazole,4.05,2.91,Capsule,On Label,184.99,57.0,2.5,RX/OTC,Lansoprazole,N/A
gastroesophageal reflux disease,Magaldrate,5.0,5.0,Liquid (Drink),Off Label,5.99,1.0,5.0,OTC,,
gastroesophageal reflux disease,Magnesium Hydroxide,4.0,4.0,Liquid (Drink),Off Label,12.23,1.0,4.0,OTC,,
gastroesophageal reflux disease,Magnesium Hydroxide,4.5,4.166666666666667,Liquid (Drink),On Label,12.23,4.666666666666667,4.25,OTC,,
gastroesophageal reflux disease,Magnesium Oxide,3.83,3.37,Liquid (Drink),Off Label,21.99,63.0,3.27,RX/OTC,,
gastroesophageal reflux disease,Metoclopramide Hcl,3.56,3.035,Capsule,On Label,340.99,235.0,2.615,RX,,
gastroesophageal reflux disease,Metoclopramide Hcl,4.67,4.0,Liquid (Drink),On Label,12.23,6.0,3.33,RX,,
gastroesophageal reflux disease,Metoclopramide Hcl,4.67,3.67,Tablet,On Label,23.62,4.0,3.33,RX,,
gastroesophageal reflux disease,Nizatidine,4.5,4.0,Capsule,On Label,145.99,6.0,4.0,RX,,
gastroesophageal reflux disease,Omeprazole,4.18,3.78,Capsule,On Label,68.99,465.0,3.22,RX/OTC,Omeprazole,N/A
